SMILES,Fragment,AR,Predicted,Functional Group,Molecular Weight,LogP,Num H Donors,Num H Acceptors
CC1(COC2=CC=C(CC3SC(=O)NC3=O)C=C2)CCCCC1,[4*]C[8*],4.57045446314478,48.697536,Other,14.027,0.4608,0,0
CC1(COC2=CC=C(CC3SC(=O)NC3=O)C=C2)CCCCC1,[8*]C[8*],4.57045446314478,48.697536,Other,14.027,0.4608,0,0
CC1(COC2=CC=C(CC3SC(=O)NC3=O)C=C2)CCCCC1,[16*]c1ccc([16*])cc1,4.57045446314478,48.697536,Aromatic Ring,76.098,0.035800000000000054,0,0
CC(C)(NC(=O)C1=CC(Cl)=CC(Cl)=C1)C#C,[16*]c1cc(Cl)cc(Cl)c1,32.9784517044914,52.823555,Aromatic Ring,145.99599999999998,2.168,0,0
CC(C)(NC(=O)C1=CC(Cl)=CC(Cl)=C1)C#C,[1*]C([6*])=O,32.9784517044914,52.823555,Other,28.009999999999998,0.20500000000000002,0,1
CC(C)(NC(=O)C1=CC(Cl)=CC(Cl)=C1)C#C,[5*]N[5*],32.9784517044914,52.823555,Amine,15.015,-0.4954,1,1
CC(C)(NC(=O)C1=CC(Cl)=CC(Cl)=C1)C#C,[4*]C(C)(C)C#C,32.9784517044914,52.823555,Alkyne,67.11099999999999,1.3674,0,0
OC(=O)C1=CC=CC=C1C1=CC=C(C=C1)C(F)(F)F,[16*]c1ccc([16*])cc1,0.0002541139064569,41.101257,Aromatic Ring,76.098,0.035800000000000054,0,0
OC(=O)C1=CC=CC=C1C1=CC=C(C=C1)C(F)(F)F,[8*]C(F)(F)F,0.0002541139064569,41.101257,Alkyl Halide,69.00500000000001,1.0554999999999999,0,0
OC(=O)C1=CC=CC=C1C1=CC=C(C=C1)C(F)(F)F,[16*]c1ccccc1[16*],0.0002541139064569,41.101257,Aromatic Ring,76.098,0.03579999999999994,0,0
OC(=O)C1=CC=CC=C1C1=CC=C(C=C1)C(F)(F)F,[6*]C(=O)O,0.0002541139064569,41.101257,Carboxylic Acid,45.017,0.2137,1,1
CC1=CC(O)=CC=C1N,Cc1cc(O)ccc1N,74.3605032227347,39.747097,Amine,123.15499999999999,1.2828199999999998,2,2
CCN1C=C(C(O)=O)C(=O)C2=C1N=C(N=C2)N1CCCC1,[9*]n1cc([16*])c(=O)c2cnc([14*])nc21,3.73393250271723e-05,35.63485,Aromatic Ring,144.11299999999997,-1.5469,0,4
CCN1C=C(C(O)=O)C(=O)C2=C1N=C(N=C2)N1CCCC1,[5*]N1CCCC1,3.73393250271723e-05,35.63485,Amine,70.11500000000001,0.5465,0,1
CCN1C=C(C(O)=O)C(=O)C2=C1N=C(N=C2)N1CCCC1,[8*]CC,3.73393250271723e-05,35.63485,Other,29.061999999999998,0.9739,0,0
CCN1C=C(C(O)=O)C(=O)C2=C1N=C(N=C2)N1CCCC1,[6*]C(=O)O,3.73393250271723e-05,35.63485,Carboxylic Acid,45.017,0.2137,1,1
CC1=CC(CC2=CC(C)=CC(=C2O)C(C)(C)C)=C(O)C(=C1)C(C)(C)C,[16*]c1cc(C)cc([16*])c1O,1.59918630869383,48.6982,Aromatic Ring,106.12399999999997,0.04981999999999992,1,1
CC1=CC(CC2=CC(C)=CC(=C2O)C(C)(C)C)=C(O)C(=C1)C(C)(C)C,[8*]C(C)(C)C,1.59918630869383,48.6982,Other,57.116,1.7541,0,0
CC1=CC(CC2=CC(C)=CC(=C2O)C(C)(C)C)=C(O)C(=C1)C(C)(C)C,[8*]C[8*],1.59918630869383,48.6982,Other,14.027,0.4608,0,0
CN(C)C1=C(C)N(C)N(C1=O)C1=CC=CC=C1,[5*]N(C)C,65.3134901699711,40.800026,Amine,44.077,0.012299999999999978,0,1
CN(C)C1=C(C)N(C)N(C1=O)C1=CC=CC=C1,[16*]c1ccccc1,65.3134901699711,40.800026,Aromatic Ring,77.106,0.8612,0,0
CN(C)C1=C(C)N(C)N(C1=O)C1=CC=CC=C1,[9*]n1c(=O)c([16*])c(C)n1C,65.3134901699711,40.800026,Other,110.116,-1.0177800000000001,0,3
CCCC[N+]1(C)CCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,[5*][N+]1(C)CCCCC1,79.6843987657337,43.723606,Other,99.177,1.0812,0,0
CCCC[N+]1(C)CCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,[4*]CCCC,79.6843987657337,43.723606,Other,57.116,1.7541,0,0
BrC1=C(Br)C=C(S1)C(=O)NC1=CC=C(Br)C=C1,[1*]C([6*])=O,36.9482508586853,38.037163,Other,28.009999999999998,0.20500000000000002,0,1
BrC1=C(Br)C=C(S1)C(=O)NC1=CC=C(Br)C=C1,[5*]N[5*],36.9482508586853,38.037163,Amine,15.015,-0.4954,1,1
BrC1=C(Br)C=C(S1)C(=O)NC1=CC=C(Br)C=C1,[16*]c1ccc(Br)cc1,36.9482508586853,38.037163,Aromatic Ring,156.002,1.6237,0,0
BrC1=C(Br)C=C(S1)C(=O)NC1=CC=C(Br)C=C1,[14*]c1cc(Br)c(Br)s1,36.9482508586853,38.037163,Other,240.927,2.4477,0,1
OC(=O)C1=CC2=C(C=CC=C2)C=C1O,[16*]c1cc2ccccc2cc1O,71.9182380016521,41.13754,Aromatic Ring,143.165,1.7199999999999998,1,1
OC(=O)C1=CC2=C(C=CC=C2)C=C1O,[6*]C(=O)O,71.9182380016521,41.13754,Carboxylic Acid,45.017,0.2137,1,1
[O--].[O--].[O--].[As+3].[As+3],[As+3].[As+3].[O-2].[O-2].[O-2],35.683302661563,33.670013,Other,197.84099999999998,-1.118,0,0
[H][C@@]1(C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O1)O[C@H]1C[C@@](O)(CC2=C1C(O)=C1C(=O)C3=C(C=CC=C3OC)C(=O)C1=C2O)C(=O)COC(=O)CCCC,[3*]O[3*],6.16872005052249,18.449884,Other,15.999,-0.0684,0,1
[H][C@@]1(C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O1)O[C@H]1C[C@@](O)(CC2=C1C(O)=C1C(=O)C3=C(C=CC=C3OC)C(=O)C1=C2O)C(=O)COC(=O)CCCC,[1*]C(=O)CCCC,6.16872005052249,18.449884,Other,85.126,1.2525,0,1
[H][C@@]1(C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O1)O[C@H]1C[C@@](O)(CC2=C1C(O)=C1C(=O)C3=C(C=CC=C3OC)C(=O)C1=C2O)C(=O)COC(=O)CCCC,[3*]OC,6.16872005052249,18.449884,Other,31.034,0.09710000000000002,0,1
[H][C@@]1(C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O1)O[C@H]1C[C@@](O)(CC2=C1C(O)=C1C(=O)C3=C(C=CC=C3OC)C(=O)C1=C2O)C(=O)COC(=O)CCCC,[1*]C(=O)C(F)(F)F,6.16872005052249,18.449884,Alkyl Halide,97.01500000000001,0.6246,0,1
[H][C@@]1(C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O1)O[C@H]1C[C@@](O)(CC2=C1C(O)=C1C(=O)C3=C(C=CC=C3OC)C(=O)C1=C2O)C(=O)COC(=O)CCCC,[4*]CC([6*])=O,6.16872005052249,18.449884,Other,42.037,0.029899999999999982,0,1
[H][C@@]1(C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O1)O[C@H]1C[C@@](O)(CC2=C1C(O)=C1C(=O)C3=C(C=CC=C3OC)C(=O)C1=C2O)C(=O)COC(=O)CCCC,[5*]N[5*],6.16872005052249,18.449884,Amine,15.015,-0.4954,1,1
[H][C@@]1(C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O1)O[C@H]1C[C@@](O)(CC2=C1C(O)=C1C(=O)C3=C(C=CC=C3OC)C(=O)C1=C2O)C(=O)COC(=O)CCCC,[13*][C@H]1C[C@H]([15*])[C@H](O)[C@H](C)O1,6.16872005052249,18.449884,Alcohol,114.14399999999999,0.3692999999999999,1,2
[H][C@@]1(C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O1)O[C@H]1C[C@@](O)(CC2=C1C(O)=C1C(=O)C3=C(C=CC=C3OC)C(=O)C1=C2O)C(=O)COC(=O)CCCC,[3*]O[C@H]1C[C@@]([15*])(O)Cc2c(O)c3c(c(O)c21)C(=O)c1c([16*])cccc1C3=O,6.16872005052249,18.449884,Alcohol,323.28000000000003,0.7539,3,6
CCN(CC)CCOC1=CC=C(C=C1)C(O)(CC1=CC=C(Cl)C=C1)C1=CC=C(C)C=C1,[3*]O[3*],30.0964177680979,34.593697,Other,15.999,-0.0684,0,1
CCN(CC)CCOC1=CC=C(C=C1)C(O)(CC1=CC=C(Cl)C=C1)C1=CC=C(C)C=C1,[16*]c1ccc(C)cc1,30.0964177680979,34.593697,Aromatic Ring,91.13299999999998,1.1696199999999999,0,0
CCN(CC)CCOC1=CC=C(C=C1)C(O)(CC1=CC=C(Cl)C=C1)C1=CC=C(C)C=C1,[16*]c1ccc(Cl)cc1,30.0964177680979,34.593697,Aromatic Ring,111.55099999999999,1.5146,0,0
CCN(CC)CCOC1=CC=C(C=C1)C(O)(CC1=CC=C(Cl)C=C1)C1=CC=C(C)C=C1,[5*]N([5*])[5*],30.0964177680979,34.593697,Amine,14.007,-0.3187,0,1
CCN(CC)CCOC1=CC=C(C=C1)C(O)(CC1=CC=C(Cl)C=C1)C1=CC=C(C)C=C1,[4*]CC,30.0964177680979,34.593697,Other,29.061999999999998,0.9739,0,0
CCN(CC)CCOC1=CC=C(C=C1)C(O)(CC1=CC=C(Cl)C=C1)C1=CC=C(C)C=C1,[16*]c1ccc([16*])cc1,30.0964177680979,34.593697,Aromatic Ring,76.098,0.035800000000000054,0,0
CCN(CC)CCOC1=CC=C(C=C1)C(O)(CC1=CC=C(Cl)C=C1)C1=CC=C(C)C=C1,[4*]CC[4*],30.0964177680979,34.593697,Other,28.053999999999995,0.9216,0,0
CCN(CC)CCOC1=CC=C(C=C1)C(O)(CC1=CC=C(Cl)C=C1)C1=CC=C(C)C=C1,[8*]CC([8*])([8*])O,30.0964177680979,34.593697,Alcohol,43.045,-0.3013,1,1
Cl.F\C(COC1=CC2=C(C=C1)C1=C(N2)C=CC=C1)=C1\CN2CCC1CC2,[3*]O[3*],29.0645975941137,42.722664,Other,15.999,-0.0684,0,1
Cl.F\C(COC1=CC2=C(C=C1)C1=C(N2)C=CC=C1)=C1\CN2CCC1CC2,[16*]c1ccc2c(c1)[nH]c1ccccc12,29.0645975941137,42.722664,Aromatic Ring,166.20299999999997,2.495700000000001,1,0
Cl.F\C(COC1=CC2=C(C=C1)C1=C(N2)C=CC=C1)=C1\CN2CCC1CC2,[4*]CC([7*])F,29.0645975941137,42.722664,Alkyl Halide,46.044,0.7988999999999999,0,0
Cl.F\C(COC1=CC2=C(C=C1)C1=C(N2)C=CC=C1)=C1\CN2CCC1CC2,[7*]C1CN2CCC1CC2,29.0645975941137,42.722664,Amine,110.17999999999999,1.0497999999999998,0,1
O[C@H]([C@@H](O)C(O)=O)C(O)=O.O[C@H]([C@@H](O)C(O)=O)C(O)=O.CCC1=C[C@@H]2C[N@](C1)CC1=C(NC3=C1C=CC=C3)[C@@](C2)(C(=O)OC)C1=CC2=C(C=C1OC)N(C)[C@@H]1[C@]22CCN3CC=C[C@](CC)([C@@H]23)[C@@H](OC(C)=O)[C@]1(O)C(=O)OC,[3*]O[3*],1.47724641512419,15.865064,Other,15.999,-0.0684,0,1
O[C@H]([C@@H](O)C(O)=O)C(O)=O.O[C@H]([C@@H](O)C(O)=O)C(O)=O.CCC1=C[C@@H]2C[N@](C1)CC1=C(NC3=C1C=CC=C3)[C@@](C2)(C(=O)OC)C1=CC2=C(C=C1OC)N(C)[C@@H]1[C@]22CCN3CC=C[C@](CC)([C@@H]23)[C@@H](OC(C)=O)[C@]1(O)C(=O)OC,[1*]C([6*])=O,1.47724641512419,15.865064,Other,28.009999999999998,0.20500000000000002,0,1
O[C@H]([C@@H](O)C(O)=O)C(O)=O.O[C@H]([C@@H](O)C(O)=O)C(O)=O.CCC1=C[C@@H]2C[N@](C1)CC1=C(NC3=C1C=CC=C3)[C@@](C2)(C(=O)OC)C1=CC2=C(C=C1OC)N(C)[C@@H]1[C@]22CCN3CC=C[C@](CC)([C@@H]23)[C@@H](OC(C)=O)[C@]1(O)C(=O)OC,[3*]OC,1.47724641512419,15.865064,Other,31.034,0.09710000000000002,0,1
O[C@H]([C@@H](O)C(O)=O)C(O)=O.O[C@H]([C@@H](O)C(O)=O)C(O)=O.CCC1=C[C@@H]2C[N@](C1)CC1=C(NC3=C1C=CC=C3)[C@@](C2)(C(=O)OC)C1=CC2=C(C=C1OC)N(C)[C@@H]1[C@]22CCN3CC=C[C@](CC)([C@@H]23)[C@@H](OC(C)=O)[C@]1(O)C(=O)OC,[1*]C(=O)[C@]1(c2cc3c(cc2[16*])N(C)[C@@H]2[C@]34CCN3CC=C[C@]([15*])([C@H]34)[C@@H]([15*])[C@@]2([15*])O)C[C@@H]2C=C(CC)C[N@](Cc3c1[nH]c1ccccc31)C2,1.47724641512419,15.865064,Alcohol,569.7290000000003,3.874000000000003,2,5
O[C@H]([C@@H](O)C(O)=O)C(O)=O.O[C@H]([C@@H](O)C(O)=O)C(O)=O.CCC1=C[C@@H]2C[N@](C1)CC1=C(NC3=C1C=CC=C3)[C@@](C2)(C(=O)OC)C1=CC2=C(C=C1OC)N(C)[C@@H]1[C@]22CCN3CC=C[C@](CC)([C@@H]23)[C@@H](OC(C)=O)[C@]1(O)C(=O)OC,[1*]C(C)=O,1.47724641512419,15.865064,Other,43.045,0.0822,0,1
O[C@H]([C@@H](O)C(O)=O)C(O)=O.O[C@H]([C@@H](O)C(O)=O)C(O)=O.CCC1=C[C@@H]2C[N@](C1)CC1=C(NC3=C1C=CC=C3)[C@@](C2)(C(=O)OC)C1=CC2=C(C=C1OC)N(C)[C@@H]1[C@]22CCN3CC=C[C@](CC)([C@@H]23)[C@@H](OC(C)=O)[C@]1(O)C(=O)OC,[8*]CC,1.47724641512419,15.865064,Other,29.061999999999998,0.9739,0,0
CN[C@H]1CCC2=C(C(OC)=C(OC)C(OC)=C2)C2=CC=C(OC)C(=O)C=C12,[16*]c1cc2c(c([16*])c1[16*])-c1ccc([16*])c(=O)cc1[C@@H](NC)CC2,0.079109081519705,44.63419,Amine,247.29699999999994,-0.3811,1,2
CN[C@H]1CCC2=C(C(OC)=C(OC)C(OC)=C2)C2=CC=C(OC)C(=O)C=C12,[3*]OC,0.079109081519705,44.63419,Other,31.034,0.09710000000000002,0,1
COC(=O)C(C)N(C(=O)CC1=CC=CC=C1)C1=C(C)C=CC=C1C,[1*]C(=O)C([4*])C,32.965640154164,49.86899,Other,56.06400000000001,0.42,0,1
COC(=O)C(C)N(C(=O)CC1=CC=CC=C1)C1=C(C)C=CC=C1C,[3*]OC,32.965640154164,49.86899,Other,31.034,0.09710000000000002,0,1
COC(=O)C(C)N(C(=O)CC1=CC=CC=C1)C1=C(C)C=CC=C1C,[5*]N([5*])[5*],32.965640154164,49.86899,Amine,14.007,-0.3187,0,1
COC(=O)C(C)N(C(=O)CC1=CC=CC=C1)C1=C(C)C=CC=C1C,[16*]c1c(C)cccc1C,32.965640154164,49.86899,Aromatic Ring,105.15999999999998,1.47804,0,0
COC(=O)C(C)N(C(=O)CC1=CC=CC=C1)C1=C(C)C=CC=C1C,[1*]C(=O)C[8*],32.965640154164,49.86899,Other,42.037,0.029899999999999982,0,1
COC(=O)C(C)N(C(=O)CC1=CC=CC=C1)C1=C(C)C=CC=C1C,[16*]c1ccccc1,32.965640154164,49.86899,Aromatic Ring,77.106,0.8612,0,0
CCC1OCC(COC2=CC=C(OC3=CC=CC=C3)C=C2)O1,[3*]O[3*],70.7682277332434,43.816833,Other,15.999,-0.0684,0,1
CCC1OCC(COC2=CC=C(OC3=CC=CC=C3)C=C2)O1,[4*]C[8*],70.7682277332434,43.816833,Other,14.027,0.4608,0,0
CCC1OCC(COC2=CC=C(OC3=CC=CC=C3)C=C2)O1,[16*]c1ccc([16*])cc1,70.7682277332434,43.816833,Aromatic Ring,76.098,0.035800000000000054,0,0
CCC1OCC(COC2=CC=C(OC3=CC=CC=C3)C=C2)O1,[8*]CC,70.7682277332434,43.816833,Other,29.061999999999998,0.9739,0,0
CCC1OCC(COC2=CC=C(OC3=CC=CC=C3)C=C2)O1,[13*]C1COC([13*])O1,70.7682277332434,43.816833,Other,72.063,-0.25849999999999995,0,2
CCC1OCC(COC2=CC=C(OC3=CC=CC=C3)C=C2)O1,[16*]c1ccccc1,70.7682277332434,43.816833,Aromatic Ring,77.106,0.8612,0,0
C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1C[C@@H](O)[C@@H]2O,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,14.6170158388225,30.713724,Alcohol,288.38699999999994,2.5800000000000005,3,3
OC1=CC=C(C=C1)C1(C2=C(C=CC=C2)C2=C1C=CC=C2)C1=CC=C(O)C=C1,Oc1ccc(C2(c3ccc(O)cc3)c3ccccc3-c3ccccc32)cc1,26.6596557024103,39.183113,Aromatic Ring,350.4170000000001,5.460900000000003,2,2
[O-][N+](=O)C1(Br)COCOC1,O=[N+]([O-])C1(Br)COCOC1,73.8868851238071,48.78499,Alkyl Halide,211.99899999999997,0.3586,0,4
C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)COC(C)=O)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,[3*]O[3*],6.23859396881142,5.36321,Other,15.999,-0.0684,0,1
C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)COC(C)=O)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,[1*]C(C)=O,6.23859396881142,5.36321,Other,43.045,0.0822,0,1
C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)COC(C)=O)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,[15*][C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,6.23859396881142,5.36321,Alcohol,315.43300000000005,2.7490000000000014,2,3
C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)COC(C)=O)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,[4*]CC([6*])=O,6.23859396881142,5.36321,Other,42.037,0.029899999999999982,0,1
COC1=CC(=CC(OC)=C1O)[C@H]1[C@@H]2[C@H](COC2=O)[C@H](O)C2=CC3=C(OCO3)C=C12,[16*]c1cc([C@@H]2c3cc4c(cc3[C@@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc([16*])c1O,0.260389559144423,31.507132,Alcohol,338.31500000000005,0.43819999999999976,2,6
COC1=CC(=CC(OC)=C1O)[C@H]1[C@@H]2[C@H](COC2=O)[C@H](O)C2=CC3=C(OCO3)C=C12,[3*]OC,0.260389559144423,31.507132,Other,31.034,0.09710000000000002,0,1
OC(=O)CC1=C(N=C(S1)C1=CC=CC=C1)C1=CC=C(Cl)C=C1,[14*]c1nc([14*])c([14*])s1,38.1416970155076,49.363213,Other,82.107,-1.3331,0,2
OC(=O)CC1=C(N=C(S1)C1=CC=CC=C1)C1=CC=C(Cl)C=C1,[16*]c1ccc(Cl)cc1,38.1416970155076,49.363213,Aromatic Ring,111.55099999999999,1.5146,0,0
OC(=O)CC1=C(N=C(S1)C1=CC=CC=C1)C1=CC=C(Cl)C=C1,[8*]CC(=O)O,38.1416970155076,49.363213,Carboxylic Acid,59.044000000000004,0.03859999999999991,1,1
OC(=O)CC1=C(N=C(S1)C1=CC=CC=C1)C1=CC=C(Cl)C=C1,[16*]c1ccccc1,38.1416970155076,49.363213,Aromatic Ring,77.106,0.8612,0,0
O=P(OC1=CC=CC=C1)(OC1=CC=CC=C1)OC1=CC=CC=C1,[3*]OP(=O)(O[3*])O[3*],34.5229795316997,38.095783,Other,94.97,0.5371999999999999,0,4
O=P(OC1=CC=CC=C1)(OC1=CC=CC=C1)OC1=CC=CC=C1,[16*]c1ccccc1,34.5229795316997,38.095783,Aromatic Ring,77.106,0.8612,0,0
CCOC(=O)OC(C)OC1=C(N(C)S(=O)(=O)C2=CC=CC=C12)C(=O)NC1=NC=CC=C1,[4*]C([4*])C,6.59504277902235e-05,25.93157,Other,28.054,0.8509,0,0
CCOC(=O)OC(C)OC1=C(N(C)S(=O)(=O)C2=CC=CC=C12)C(=O)NC1=NC=CC=C1,[1*]C(=O)C1=C(O[3*])c2ccccc2S(=O)(=O)N1C,6.59504277902235e-05,25.93157,Amine,237.23599999999996,0.5461000000000001,0,4
CCOC(=O)OC(C)OC1=C(N(C)S(=O)(=O)C2=CC=CC=C12)C(=O)NC1=NC=CC=C1,[3*]O[3*],6.59504277902235e-05,25.93157,Other,15.999,-0.0684,0,1
CCOC(=O)OC(C)OC1=C(N(C)S(=O)(=O)C2=CC=CC=C12)C(=O)NC1=NC=CC=C1,[1*]C([1*])=O,6.59504277902235e-05,25.93157,Other,28.009999999999998,0.20500000000000002,0,1
CCOC(=O)OC(C)OC1=C(N(C)S(=O)(=O)C2=CC=CC=C12)C(=O)NC1=NC=CC=C1,[5*]N[5*],6.59504277902235e-05,25.93157,Amine,15.015,-0.4954,1,1
CCOC(=O)OC(C)OC1=C(N(C)S(=O)(=O)C2=CC=CC=C12)C(=O)NC1=NC=CC=C1,[4*]CC,6.59504277902235e-05,25.93157,Other,29.061999999999998,0.9739,0,0
CCOC(=O)OC(C)OC1=C(N(C)S(=O)(=O)C2=CC=CC=C12)C(=O)NC1=NC=CC=C1,[14*]c1ccccn1,6.59504277902235e-05,25.93157,Aromatic Ring,78.09400000000001,0.2562,0,1
OC1=C(C=C(C=C1C1CCCCC1)[N+]([O-])=O)[N+]([O-])=O,[16*]c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,1.15146850008433,41.2344,Amine,183.099,0.38319999999999993,1,5
OC1=C(C=C(C=C1C1CCCCC1)[N+]([O-])=O)[N+]([O-])=O,[15*]C1CCCCC1,1.15146850008433,41.2344,Other,83.15400000000001,2.2883000000000004,0,0
OS(O)(=O)=O.OS(O)(=O)=O.NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2N)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)[C@H]1O,[3*]O[3*],2.34985913837629e-05,26.247078,Other,15.999,-0.0684,0,1
OS(O)(=O)=O.OS(O)(=O)=O.NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2N)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)[C@H]1O,[8*]CN,2.34985913837629e-05,26.247078,Amine,30.049999999999997,-0.5481,1,1
OS(O)(=O)=O.OS(O)(=O)=O.NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2N)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)[C@H]1O,[13*][C@@H]1O[C@H]([13*])[C@@H](O)[C@H]1O,2.34985913837629e-05,26.247078,Alcohol,102.08899999999998,-1.5108000000000001,2,3
OS(O)(=O)=O.OS(O)(=O)=O.NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2N)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)[C@H]1O,[5*]N[5*],2.34985913837629e-05,26.247078,Amine,15.015,-0.4954,1,1
OS(O)(=O)=O.OS(O)(=O)=O.NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2N)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)[C@H]1O,[15*][C@@H]1[C@@H](N)C[C@@H]([15*])[C@H](O)[C@H]1[15*],2.34985913837629e-05,26.247078,Alcohol,112.15199999999996,0.09169999999999995,2,2
OS(O)(=O)=O.OS(O)(=O)=O.NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2N)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)[C@H]1O,[8*]CO,2.34985913837629e-05,26.247078,Alcohol,31.034,-0.5145,1,1
OS(O)(=O)=O.OS(O)(=O)=O.NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2N)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)[C@H]1O,[13*][C@H]1O[C@H]([13*])[C@@H](O)[C@H](O)[C@H]1N,2.34985913837629e-05,26.247078,Alcohol,131.13099999999997,-2.1835000000000004,3,4
OS(O)(=O)=O.OS(O)(=O)=O.NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2N)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)[C@H]1O,[1*]C(=O)[C@@H](O)CCN,2.34985913837629e-05,26.247078,Alcohol,102.11300000000003,-1.2279999999999995,2,3
CC(NNC(=O)C1=CC=CC=C1)C1=CC=CC=C1,[6*]C(=O)NNC([8*])C,0.0002517119546763,34.231365,Amine,86.094,-0.3548,2,2
CC(NNC(=O)C1=CC=CC=C1)C1=CC=CC=C1,[16*]c1ccccc1,0.0002517119546763,34.231365,Aromatic Ring,77.106,0.8612,0,0
CCOC(=O)C(C)OC(=O)C1=C(C=CC(OC2=C(Cl)C=C(C=C2)C(F)(F)F)=C1)[N+]([O-])=O,[3*]O[3*],29.6386185988791,31.234432,Other,15.999,-0.0684,0,1
CCOC(=O)C(C)OC(=O)C1=C(C=CC(OC2=C(Cl)C=C(C=C2)C(F)(F)F)=C1)[N+]([O-])=O,[1*]C([6*])=O,29.6386185988791,31.234432,Other,28.009999999999998,0.20500000000000002,0,1
CCOC(=O)C(C)OC(=O)C1=C(C=CC(OC2=C(Cl)C=C(C=C2)C(F)(F)F)=C1)[N+]([O-])=O,[1*]C(=O)C([4*])C,29.6386185988791,31.234432,Other,56.06400000000001,0.42,0,1
CCOC(=O)C(C)OC(=O)C1=C(C=CC(OC2=C(Cl)C=C(C=C2)C(F)(F)F)=C1)[N+]([O-])=O,[16*]c1ccc([N+](=O)[O-])c([16*])c1,29.6386185988791,31.234432,Amine,121.09499999999998,-0.05600000000000005,0,2
CCOC(=O)C(C)OC(=O)C1=C(C=CC(OC2=C(Cl)C=C(C=C2)C(F)(F)F)=C1)[N+]([O-])=O,[16*]c1ccc([16*])c(Cl)c1,29.6386185988791,31.234432,Aromatic Ring,110.54299999999999,0.6892,0,0
CCOC(=O)C(C)OC(=O)C1=C(C=CC(OC2=C(Cl)C=C(C=C2)C(F)(F)F)=C1)[N+]([O-])=O,[4*]CC,29.6386185988791,31.234432,Other,29.061999999999998,0.9739,0,0
CCOC(=O)C(C)OC(=O)C1=C(C=CC(OC2=C(Cl)C=C(C=C2)C(F)(F)F)=C1)[N+]([O-])=O,[8*]C(F)(F)F,29.6386185988791,31.234432,Alkyl Halide,69.00500000000001,1.0554999999999999,0,0
