SMILES,Fragment,AR,Predicted,Functional Group,Molecular Weight,LogP,Num H Donors,Num H Acceptors
COC1=CC2=C(C=C1)N=C(N)S2,[16*]c1ccc2nc(N)sc2c1,0.611450573669264,1.4457567,Amine,149.198,1.0531,1,3
CC1=CC=C(O)C(N)=C1,Cc1ccc(O)c(N)c1,1.82044398893261,1.6226838,Amine,123.155,1.2828199999999998,2,2
CC1=C(O)C=C(N)C=C1,Cc1ccc(N)cc1O,1.91212094113601,1.6576991,Amine,123.155,1.2828199999999998,2,2
NC1=NC2=CC=C(C=C2S1)[N+]([O-])=O,Nc1nc2ccc([N+](=O)[O-])cc2s1,1.7451968267049,1.5307117,Amine,195.20299999999997,1.7867,1,5
NC1=C(O)C=CC=C1,Nc1ccccc1O,1.83433474787245,1.4384296,Amine,109.12799999999999,0.9743999999999999,2,2
NC1=CC=C(O)C=C1,Nc1ccc(O)cc1,1.72564338724997,1.6137078,Amine,109.12799999999999,0.9743999999999999,2,2
NC1=CC=C(O)C(=C1)C(O)=O,[16*]c1cc(N)ccc1O,1.59881647770736,1.673025,Amine,108.11999999999996,0.14900000000000008,2,2
NC1=CC=C(O)C(=C1)C(O)=O,[6*]C(=O)O,1.59881647770736,1.673025,Carboxylic Acid,45.017,0.2137,1,1
[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CCC2=O,1.60205999132796,1.4242388,Other,286.415,4.087400000000003,0,2
Cl.NC1=CC=C(N=NC2=CC=CC=C2)C(N)=C1,Cl.Nc1ccc(N=Nc2ccccc2)c(N)c1,1.59701763176972,1.6613305,Amine,248.717,3.688200000000002,2,4
NC(=O)NC1=NC2=CC=CC=C2N1,[5*]N[5*],1.81452907235127,1.4675709,Amine,15.015,-0.4954,1,1
NC(=O)NC1=NC2=CC=CC=C2N1,[14*]c1nc2ccccc2[nH]1,1.81452907235127,1.4675709,Aromatic Ring,117.13099999999997,0.7374999999999998,1,1
NC(=O)NC1=NC2=CC=CC=C2N1,[1*]C(N)=O,1.81452907235127,1.4675709,Other,44.033,-0.3855999999999999,1,1
[Cl-].COC1=CC=C2C=C3C4=CC5=C(OCO5)C=C4CC[N+]3=CC2=C1OC,[3*]OC,1.2983391019615,1.5012074,Other,31.034,0.09710000000000002,0,1
[Cl-].COC1=CC=C2C=C3C4=CC5=C(OCO5)C=C4CC[N+]3=CC2=C1OC,[16*]c1ccc2cc3[n+](cc2c1[16*])CCc1cc2c(cc1-3)OCO2,1.2983391019615,1.5012074,Aromatic Ring,274.29900000000004,1.4283,0,2
O=C(OCC(COC(=O)C1=CC=CC=C1)(COC(=O)C1=CC=CC=C1)COC(=O)C1=CC=CC=C1)C1=CC=CC=C1,[4*]CC(C[4*])(C[4*])C[4*],1.57526822327358,1.608522,Other,68.119,1.8432,0,0
O=C(OCC(COC(=O)C1=CC=CC=C1)(COC(=O)C1=CC=CC=C1)COC(=O)C1=CC=CC=C1)C1=CC=CC=C1,[16*]c1ccccc1,1.57526822327358,1.608522,Aromatic Ring,77.106,0.8612,0,0
O=C(OCC(COC(=O)C1=CC=CC=C1)(COC(=O)C1=CC=CC=C1)COC(=O)C1=CC=CC=C1)C1=CC=CC=C1,[3*]O[3*],1.57526822327358,1.608522,Other,15.999,-0.0684,0,1
O=C(OCC(COC(=O)C1=CC=CC=C1)(COC(=O)C1=CC=CC=C1)COC(=O)C1=CC=CC=C1)C1=CC=CC=C1,[1*]C([6*])=O,1.57526822327358,1.608522,Other,28.009999999999998,0.20500000000000002,0,1
CC(C)(C1=CC=C(OCC2CO2)C=C1)C1=CC=C(OCC2CO2)C=C1,[16*]c1ccc([16*])cc1,1.83750538829879,1.5874792,Aromatic Ring,76.098,0.035800000000000054,0,0
CC(C)(C1=CC=C(OCC2CO2)C=C1)C1=CC=C(OCC2CO2)C=C1,[8*]C([8*])(C)C,1.83750538829879,1.5874792,Other,42.081,1.2409999999999999,0,0
CC(C)(C1=CC=C(OCC2CO2)C=C1)C1=CC=C(OCC2CO2)C=C1,[4*]C[8*],1.83750538829879,1.5874792,Other,14.027,0.4608,0,0
CC(C)(C1=CC=C(OCC2CO2)C=C1)C1=CC=C(OCC2CO2)C=C1,[3*]O[3*],1.83750538829879,1.5874792,Other,15.999,-0.0684,0,1
CC(C)(C1=CC=C(OCC2CO2)C=C1)C1=CC=C(OCC2CO2)C=C1,[13*]C1CO1,1.83750538829879,1.5874792,Other,43.045,-0.10799999999999998,0,1
BrC1=CC=CC(=C1)C1=CC=CC=C1,[16*]c1cccc(Br)c1,1.70274354858986,1.5187421,Aromatic Ring,156.002,1.6237,0,0
BrC1=CC=CC(=C1)C1=CC=CC=C1,[16*]c1ccccc1,1.70274354858986,1.5187421,Aromatic Ring,77.106,0.8612,0,0
NC1=C(C=C(C=C1Br)[N+]([O-])=O)[N+]([O-])=O,Nc1c(Br)cc([N+](=O)[O-])cc1[N+](=O)[O-],1.57445816846953,1.54276,Amine,262.019,1.8477000000000001,1,5
OCC(Br)(CO)[N+]([O-])=O,O=[N+]([O-])C(Br)(CO)CO,1.83495258828029,1.6076968,Alkyl Halide,199.988,-0.6611,2,4
CCCCOC(=O)C1=CC=CC=C1N,[4*]CCCC,1.72168173852414,1.5749172,Other,57.116,1.7541,0,0
CCCCOC(=O)C1=CC=CC=C1N,[16*]c1ccccc1N,1.72168173852414,1.5749172,Amine,92.12100000000001,0.4434,1,1
CCCCOC(=O)C1=CC=CC=C1N,[3*]O[3*],1.72168173852414,1.5749172,Other,15.999,-0.0684,0,1
CCCCOC(=O)C1=CC=CC=C1N,[1*]C([6*])=O,1.72168173852414,1.5749172,Other,28.009999999999998,0.20500000000000002,0,1
CC(C)(C)C1=CC(O)=C(O)C=C1,[8*]C(C)(C)C,1.60205999132796,1.6742425,Other,57.116,1.7541,0,0
CC(C)(C)C1=CC(O)=C(O)C=C1,[16*]c1ccc(O)c(O)c1,1.60205999132796,1.6742425,Aromatic Ring,109.10399999999997,0.2724,2,2
CCCCOCC1CO1,[4*]CCCC,1.43348474498989,1.5911541,Other,57.116,1.7541,0,0
CCCCOCC1CO1,[4*]C[8*],1.43348474498989,1.5911541,Other,14.027,0.4608,0,0
CCCCOCC1CO1,[13*]C1CO1,1.43348474498989,1.5911541,Other,43.045,-0.10799999999999998,0,1
CCCCOCC1CO1,[3*]O[3*],1.43348474498989,1.5911541,Other,15.999,-0.0684,0,1
CC(C)(C)OOC(=O)C1=CC=CC=C1,[3*]OO[3*],1.65634693607823,1.636743,Other,31.998,-0.1368,0,2
CC(C)(C)OOC(=O)C1=CC=CC=C1,[4*]C(C)(C)C,1.65634693607823,1.636743,Other,57.116,1.7541,0,0
CC(C)(C)OOC(=O)C1=CC=CC=C1,[1*]C([6*])=O,1.65634693607823,1.636743,Other,28.009999999999998,0.20500000000000002,0,1
CC(C)(C)OOC(=O)C1=CC=CC=C1,[16*]c1ccccc1,1.65634693607823,1.636743,Aromatic Ring,77.106,0.8612,0,0
CC(C)(C)C1=CC=C(OCC2CO2)C=C1,[8*]C(C)(C)C,1.64983970576644,1.6564183,Other,57.116,1.7541,0,0
CC(C)(C)C1=CC=C(OCC2CO2)C=C1,[16*]c1ccc([16*])cc1,1.64983970576644,1.6564183,Aromatic Ring,76.098,0.035800000000000054,0,0
CC(C)(C)C1=CC=C(OCC2CO2)C=C1,[4*]C[8*],1.64983970576644,1.6564183,Other,14.027,0.4608,0,0
CC(C)(C)C1=CC=C(OCC2CO2)C=C1,[3*]O[3*],1.64983970576644,1.6564183,Other,15.999,-0.0684,0,1
CC(C)(C)C1=CC=C(OCC2CO2)C=C1,[13*]C1CO1,1.64983970576644,1.6564183,Other,43.045,-0.10799999999999998,0,1
COC(=O)NC1=NC2=CC=CC=C2N1,[1*]C([1*])=O,0.894999379259285,0.37621912,Other,28.009999999999998,0.20500000000000002,0,1
COC(=O)NC1=NC2=CC=CC=C2N1,[3*]OC,0.894999379259285,0.37621912,Other,31.034,0.09710000000000002,0,1
COC(=O)NC1=NC2=CC=CC=C2N1,[14*]c1nc2ccccc2[nH]1,0.894999379259285,0.37621912,Aromatic Ring,117.13099999999997,0.7374999999999998,1,1
COC(=O)NC1=NC2=CC=CC=C2N1,[5*]N[5*],0.894999379259285,0.37621912,Amine,15.015,-0.4954,1,1
CC(=O)OC1CC(CC=C1C)C(C)=C,[1*]C(C)=O,1.60205999132796,1.205243,Other,43.045,0.0822,0,1
CC(=O)OC1CC(CC=C1C)C(C)=C,[15*]C1CC(C(=C)C)CC=C1C,1.60205999132796,1.205243,Other,135.23,3.2566000000000024,0,0
CC(=O)OC1CC(CC=C1C)C(C)=C,[3*]O[3*],1.60205999132796,1.205243,Other,15.999,-0.0684,0,1
[Na+].O[C@@H]([C@@H](COC(=O)CCC([O-])=O)NC(=O)C(Cl)Cl)C1=CC=C(C=C1)[N+]([O-])=O,[1*]C(=O)C(Cl)Cl,1.30102999566398,1.5444169,Alkyl Halide,111.935,0.866,0,1
[Na+].O[C@@H]([C@@H](COC(=O)CCC([O-])=O)NC(=O)C(Cl)Cl)C1=CC=C(C=C1)[N+]([O-])=O,[16*]c1ccc([N+](=O)[O-])cc1,1.30102999566398,1.5444169,Amine,122.10299999999998,0.7694,0,2
[Na+].O[C@@H]([C@@H](COC(=O)CCC([O-])=O)NC(=O)C(Cl)Cl)C1=CC=C(C=C1)[N+]([O-])=O,[5*]N[5*],1.30102999566398,1.5444169,Amine,15.015,-0.4954,1,1
[Na+].O[C@@H]([C@@H](COC(=O)CCC([O-])=O)NC(=O)C(Cl)Cl)C1=CC=C(C=C1)[N+]([O-])=O,[3*]O[3*],1.30102999566398,1.5444169,Other,15.999,-0.0684,0,1
[Na+].O[C@@H]([C@@H](COC(=O)CCC([O-])=O)NC(=O)C(Cl)Cl)C1=CC=C(C=C1)[N+]([O-])=O,[1*]C(=O)CCC(=O)[O-],1.30102999566398,1.5444169,Other,100.073,-1.4076,0,3
[Na+].O[C@@H]([C@@H](COC(=O)CCC([O-])=O)NC(=O)C(Cl)Cl)C1=CC=C(C=C1)[N+]([O-])=O,[4*]C[C@@H]([4*])[C@@H]([8*])O,1.30102999566398,1.5444169,Alcohol,57.072,0.15949999999999998,1,1
NC1=CC(Cl)=CC=C1,Nc1cccc(Cl)c1,1.44738784695862,1.6403751,Amine,127.574,1.9222,1,1
ClC1=C(C=O)C=CC=C1,O=Cc1ccccc1Cl,1.87437701729887,1.566737,Aromatic Ring,140.56899999999996,2.1525,0,1
[O-][N+](=O)C1=CC(=CC(=C1Cl)[N+]([O-])=O)C(F)(F)F,[16*]c1cc([N+](=O)[O-])c(Cl)c([N+](=O)[O-])c1,1.59554360913889,1.6368053,Amine,201.545,1.331,0,4
[O-][N+](=O)C1=CC(=CC(=C1Cl)[N+]([O-])=O)C(F)(F)F,[8*]C(F)(F)F,1.59554360913889,1.6368053,Alkyl Halide,69.00500000000001,1.0554999999999999,0,0
Cl.CN(C)CCCN1C2=C(SC3=C1C=C(Cl)C=C3)C=CC=C2,[5*]N1c2ccccc2Sc2ccc(Cl)cc21,1.55420963977021,1.4143356,Amine,232.715,4.407000000000002,0,2
Cl.CN(C)CCCN1C2=C(SC3=C1C=C(Cl)C=C3)C=CC=C2,[4*]CCC[4*],1.55420963977021,1.4143356,Other,42.080999999999996,1.3117,0,0
Cl.CN(C)CCCN1C2=C(SC3=C1C=C(Cl)C=C3)C=CC=C2,[5*]N(C)C,1.55420963977021,1.4143356,Amine,44.077,0.012299999999999978,0,1
CC1=CC(O)=C2C(=O)C3=C(O)C=CC=C3C(=O)C2=C1,Cc1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,1.44854546970592,1.5097274,Aromatic Ring,254.24099999999999,2.18162,2,4
COC1=CC2=C(C(OC)=C1OC)C1=CC=C(OC)C(=O)C=C1[C@H](CC2)NC(C)=O,[1*]C(C)=O,-1.71907315173173,-1.2324122,Other,43.045,0.0822,0,1
COC1=CC2=C(C(OC)=C1OC)C1=CC=C(OC)C(=O)C=C1[C@H](CC2)NC(C)=O,[3*]OC,-1.71907315173173,-1.2324122,Other,31.034,0.09710000000000002,0,1
COC1=CC2=C(C(OC)=C1OC)C1=CC=C(OC)C(=O)C=C1[C@H](CC2)NC(C)=O,[5*]N[C@H]1CCc2cc([16*])c([16*])c([16*])c2-c2ccc([16*])c(=O)cc21,-1.71907315173173,-1.2324122,Amine,232.26199999999997,-0.5466,1,2
CN(C)C1=CC=C(C=C1)C1(OC(=O)C2=C1C=CC(=C2)N(C)C)C1=CC=C(C=C1)N(C)C,[16*]c1ccc(C2(c3ccc([16*])cc3)OC(=O)c3cc([16*])ccc32)cc1,1.41456269573806,1.4198496,Ester,283.306,1.6727,0,2
CN(C)C1=CC=C(C=C1)C1(OC(=O)C2=C1C=CC(=C2)N(C)C)C1=CC=C(C=C1)N(C)C,[5*]N(C)C,1.41456269573806,1.4198496,Amine,44.077,0.012299999999999978,0,1
CC(C)(OO)C1=CC=CC=C1,[3*]OO,1.83022685783345,1.5848379,Other,33.006,-0.05970000000000003,1,2
CC(C)(OO)C1=CC=CC=C1,[4*]C([8*])(C)C,1.83022685783345,1.5848379,Other,42.081,1.2409999999999999,0,0
CC(C)(OO)C1=CC=CC=C1,[16*]c1ccccc1,1.83022685783345,1.5848379,Aromatic Ring,77.106,0.8612,0,0
O=C(OCC1CO1)C1CCCCC1C(=O)OCC1CO1,[1*]C([6*])=O,1.64367931907177,1.6048659,Other,28.009999999999998,0.20500000000000002,0,1
O=C(OCC1CO1)C1CCCCC1C(=O)OCC1CO1,[15*]C1CCCCC1[15*],1.64367931907177,1.6048659,Other,82.146,2.2359999999999998,0,0
O=C(OCC1CO1)C1CCCCC1C(=O)OCC1CO1,[4*]C[8*],1.64367931907177,1.6048659,Other,14.027,0.4608,0,0
O=C(OCC1CO1)C1CCCCC1C(=O)OCC1CO1,[3*]O[3*],1.64367931907177,1.6048659,Other,15.999,-0.0684,0,1
O=C(OCC1CO1)C1CCCCC1C(=O)OCC1CO1,[13*]C1CO1,1.64367931907177,1.6048659,Other,43.045,-0.10799999999999998,0,1
[H][C@]1(C[C@@H](C)C[C@H](C)C1=O)[C@H](O)CC1CC(=O)NC(=O)C1,[8*]C[C@H]([8*])O,-0.386381200890748,1.3151208,Alcohol,44.053,-0.17830000000000001,1,1
[H][C@]1(C[C@@H](C)C[C@H](C)C1=O)[C@H](O)CC1CC(=O)NC(=O)C1,[15*]C1CC(=O)NC(=O)C1,-0.386381200890748,1.3151208,Amide,112.10799999999999,-0.23920000000000002,1,2
[H][C@]1(C[C@@H](C)C[C@H](C)C1=O)[C@H](O)CC1CC(=O)NC(=O)C1,[15*][C@@H]1C[C@@H](C)C[C@H](C)C1=O,-0.386381200890748,1.3151208,Other,125.19099999999999,1.9593,0,1
C1C2=CC=CC3=C2C2=C1C=CC=C2C=C3,c1cc2c3c(c1)ccc1cccc(c13)C2,1.74547828626675,1.6738745,Aromatic Ring,190.24499999999995,3.8972000000000016,0,0
CN1CSC(=S)N(C)C1,CN1CSC(=S)N(C)C1,0.930043780273984,1.3044868,Amine,162.283,0.7967,0,3
CCCCC\C=C\C=C\C=O,[7*]CCCCCC,1.783313084094,1.591085,Other,85.17,2.534300000000001,0,0
CCCCC\C=C\C=C\C=O,[7*]CC[7*],1.783313084094,1.591085,Other,28.053999999999995,0.9216,0,0
CCCCC\C=C\C=C\C=O,[7*]CC=O,1.783313084094,1.591085,Other,43.044999999999995,0.15289999999999998,0,1
CCCCCCCCCCOC(=O)C(C)=C,[1*]C(=O)C(=C)C,1.82258786598378,1.5764464,Other,69.083,0.6384,0,1
CCCCCCCCCCOC(=O)C(C)=C,[4*]CCCCCCCCCC,1.82258786598378,1.5764464,Other,141.27800000000002,4.094700000000003,0,0
CCCCCCCCCCOC(=O)C(C)=C,[3*]O[3*],1.82258786598378,1.5764464,Other,15.999,-0.0684,0,1
NC1CCC(CC2CCC(N)CC2)CC1,[15*]C1CCC(N)CC1,1.6337831401318,1.565908,Amine,98.16900000000001,1.2255,1,1
NC1CCC(CC2CCC(N)CC2)CC1,[8*]C[8*],1.6337831401318,1.565908,Other,14.027,0.4608,0,0
CC1=CC=C(N)C(N)=C1,Cc1ccc(N)c(N)c1,1.59671632059896,1.6248661,Amine,122.17100000000002,1.1594200000000001,2,2
N(N=NC1=CC=CC=C1)C1=CC=CC=C1,c1ccc(N=NNc2ccccc2)cc1,1.65321251377534,1.6647877,Amine,197.24100000000004,3.7974000000000014,1,2
O1C2=CC=CC=C2SC2=CC=CC=C12,c1ccc2c(c1)Oc1ccccc1S2,1.79012660310353,1.5738943,Aromatic Ring,200.262,3.943500000000001,0,2
BrCC(Br)(CCC#N)C#N,N#CCCC(Br)(C#N)CBr,1.55238062877918,1.5072371,Alkyl Halide,265.936,2.34236,0,2
CCC(C)NC1=CC=C(NC(C)CC)C=C1,[4*]C(C)CC,1.33415323829014,1.5850629,Other,57.116,1.7541,0,0
CCC(C)NC1=CC=C(NC(C)CC)C=C1,[5*]N[5*],1.33415323829014,1.5850629,Amine,15.015,-0.4954,1,1
CCC(C)NC1=CC=C(NC(C)CC)C=C1,[16*]c1ccc([16*])cc1,1.33415323829014,1.5850629,Aromatic Ring,76.098,0.035800000000000054,0,0
CCCCCCCCCCCC(=O)O[Sn](CCCC)(CCCC)OC(=O)CCCCCCCCCCC,[1*]C(=O)CCCCCCCCCCC,1.26968179122388,1.5018848,Other,183.31499999999997,3.9832000000000036,0,1
CCCCCCCCCCCC(=O)O[Sn](CCCC)(CCCC)OC(=O)CCCCCCCCCCC,[3*]O[Sn](CCCC)(CCCC)O[3*],1.26968179122388,1.5018848,Other,264.9409999999999,2.9906000000000015,0,2
OC1=CC(Cl)=CC(Cl)=C1,Oc1cc(Cl)cc(Cl)c1,1.76403673646761,1.6065739,Aromatic Ring,163.003,2.699,1,1
CC(C)(OOC(C)(C)C1=CC=CC=C1)C1=CC=CC=C1,[3*]OO[3*],1.60205999132796,1.6106831,Other,31.998,-0.1368,0,2
CC(C)(OOC(C)(C)C1=CC=CC=C1)C1=CC=CC=C1,[4*]C([8*])(C)C,1.60205999132796,1.6106831,Other,42.081,1.2409999999999999,0,0
CC(C)(OOC(C)(C)C1=CC=CC=C1)C1=CC=CC=C1,[16*]c1ccccc1,1.60205999132796,1.6106831,Aromatic Ring,77.106,0.8612,0,0
O=C(OC1CCCCC1)C1=C(C=CC=C1)C(=O)OC1CCCCC1,[15*]C1CCCCC1,1.75933909206265,1.5841962,Other,83.15400000000001,2.2883000000000004,0,0
O=C(OC1CCCCC1)C1=C(C=CC=C1)C(=O)OC1CCCCC1,[16*]c1ccccc1[16*],1.75933909206265,1.5841962,Aromatic Ring,76.098,0.03579999999999994,0,0
O=C(OC1CCCCC1)C1=C(C=CC=C1)C(=O)OC1CCCCC1,[3*]O[3*],1.75933909206265,1.5841962,Other,15.999,-0.0684,0,1
O=C(OC1CCCCC1)C1=C(C=CC=C1)C(=O)OC1CCCCC1,[1*]C([6*])=O,1.75933909206265,1.5841962,Other,28.009999999999998,0.20500000000000002,0,1
CCN(CC)C1=CC=C2C(C)=CC(=O)OC2=C1,[4*]CC,1.65803014663909,1.415802,Other,29.061999999999998,0.9739,0,0
CCN(CC)C1=CC=C2C(C)=CC(=O)OC2=C1,[16*]c1ccc2c(C)cc(=O)oc2c1,1.65803014663909,1.415802,Aromatic Ring,159.164,1.27602,0,2
CCN(CC)C1=CC=C2C(C)=CC(=O)OC2=C1,[5*]N([5*])[5*],1.65803014663909,1.415802,Amine,14.007,-0.3187,0,1
CCN(C(=O)N(CC)C1=CC=CC=C1)C1=CC=CC=C1,[4*]CC,1.50417602673089,1.3918998,Other,29.061999999999998,0.9739,0,0
CCN(C(=O)N(CC)C1=CC=CC=C1)C1=CC=CC=C1,[1*]C([1*])=O,1.50417602673089,1.3918998,Other,28.009999999999998,0.20500000000000002,0,1
CCN(C(=O)N(CC)C1=CC=CC=C1)C1=CC=CC=C1,[16*]c1ccccc1,1.50417602673089,1.3918998,Aromatic Ring,77.106,0.8612,0,0
CCN(C(=O)N(CC)C1=CC=CC=C1)C1=CC=CC=C1,[5*]N([5*])[5*],1.50417602673089,1.3918998,Amine,14.007,-0.3187,0,1
C=CC(=O)OCCOCCOC(=O)C=C,[1*]C(=O)C=C,1.56550571819459,1.613227,Other,55.056000000000004,0.24829999999999994,0,1
C=CC(=O)OCCOCCOC(=O)C=C,[4*]CC[4*],1.56550571819459,1.613227,Other,28.053999999999995,0.9216,0,0
C=CC(=O)OCCOCCOC(=O)C=C,[3*]O[3*],1.56550571819459,1.613227,Other,15.999,-0.0684,0,1
CCN(CC)C1=CC=C(N)C=C1,[4*]CC,1.59285222635613,1.5913941,Other,29.061999999999998,0.9739,0,0
CCN(CC)C1=CC=C(N)C=C1,[16*]c1ccc(N)cc1,1.59285222635613,1.5913941,Amine,92.121,0.4434000000000001,1,1
CCN(CC)C1=CC=C(N)C=C1,[5*]N([5*])[5*],1.59285222635613,1.5913941,Amine,14.007,-0.3187,0,1
C[C@H]1[C@H]2[C@@H](O[C@]11CC[C@@H](C)CO1)[C@@H](O)[C@H]1[C@@H]3CC[C@H]4C[C@@H](O[C@@H]5O[C@H](CO)[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)C[C@]4(C)[C@H]3CC[C@]21C,[15*][C@@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3[C@H](O)[C@@H]3O[C@]5(CC[C@@H](C)CO5)[C@@H](C)[C@@H]34)[C@@]2(C)C[C@H]1O,1.24586637410827,1.3016174,Alcohol,431.6370000000003,4.712300000000005,2,4
C[C@H]1[C@H]2[C@@H](O[C@]11CC[C@@H](C)CO1)[C@@H](O)[C@H]1[C@@H]3CC[C@H]4C[C@@H](O[C@@H]5O[C@H](CO)[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)C[C@]4(C)[C@H]3CC[C@]21C,[13*][C@@H]1O[C@H]([13*])[C@@H](O)[C@H](O)[C@H]1O,1.24586637410827,1.3016174,Alcohol,132.11499999999998,-2.1499,3,4
C[C@H]1[C@H]2[C@@H](O[C@]11CC[C@@H](C)CO1)[C@@H](O)[C@H]1[C@@H]3CC[C@H]4C[C@@H](O[C@@H]5O[C@H](CO)[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)C[C@]4(C)[C@H]3CC[C@]21C,[13*][C@@H]1O[C@H]([13*])[C@@H](O)[C@H]([15*])[C@H]1[15*],1.24586637410827,1.3016174,Alcohol,98.10099999999998,-0.1961,1,2
C[C@H]1[C@H]2[C@@H](O[C@]11CC[C@@H](C)CO1)[C@@H](O)[C@H]1[C@@H]3CC[C@H]4C[C@@H](O[C@@H]5O[C@H](CO)[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)C[C@]4(C)[C@H]3CC[C@]21C,[8*]CO,1.24586637410827,1.3016174,Alcohol,31.034,-0.5145,1,1
C[C@H]1[C@H]2[C@@H](O[C@]11CC[C@@H](C)CO1)[C@@H](O)[C@H]1[C@@H]3CC[C@H]4C[C@@H](O[C@@H]5O[C@H](CO)[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)C[C@]4(C)[C@H]3CC[C@]21C,[13*][C@@H]1O[C@H]([13*])[C@H]([15*])[C@H](O)[C@H]1O,1.24586637410827,1.3016174,Alcohol,115.10799999999998,-1.1730000000000003,2,3
C[C@H]1[C@H]2[C@@H](O[C@]11CC[C@@H](C)CO1)[C@@H](O)[C@H]1[C@@H]3CC[C@H]4C[C@@H](O[C@@H]5O[C@H](CO)[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)C[C@]4(C)[C@H]3CC[C@]21C,[13*][C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O,1.24586637410827,1.3016174,Alcohol,133.123,-2.0253,3,4
C[C@H]1[C@H]2[C@@H](O[C@]11CC[C@@H](C)CO1)[C@@H](O)[C@H]1[C@@H]3CC[C@H]4C[C@@H](O[C@@H]5O[C@H](CO)[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)C[C@]4(C)[C@H]3CC[C@]21C,[3*]O[3*],1.24586637410827,1.3016174,Other,15.999,-0.0684,0,1
C[C@H]1[C@H]2[C@@H](O[C@]11CC[C@@H](C)CO1)[C@@H](O)[C@H]1[C@@H]3CC[C@H]4C[C@@H](O[C@@H]5O[C@H](CO)[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)C[C@]4(C)[C@H]3CC[C@]21C,[13*][C@@H]1O[C@H]([13*])[C@@H](O)[C@H]([15*])[C@H]1O,1.24586637410827,1.3016174,Alcohol,115.10799999999998,-1.1730000000000003,2,3
OC1=CC=C(C2=C1C(=O)C1=C(C2=O)C(=CC=C1O)[N+]([O-])=O)[N+]([O-])=O,O=C1c2c(O)ccc([N+](=O)[O-])c2C(=O)c2c([N+](=O)[O-])ccc(O)c21,1.23750467408029,1.500284,Amine,330.208,1.6896,2,8
CN1C2=C(NC(Cl)=N2)C(=O)N(C)C1=O.CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1,[5*]N(C)C,1.80782813961873,1.4219291,Amine,44.077,0.012299999999999978,0,1
